norad_id,jcat,object_name,bus,generation,label_source,label_confidence,launch_mass_kg,dry_mass_kg,span_m,area_to_mass_proxy,launch_date,decay_date
45078,S45078,Starlink 1177,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-01-29,2025-02-22
45079,S45079,Starlink 1149,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-01-29,2024-06-27
45080,S45080,Starlink 1153,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-01-29,
45081,S45081,Starlink 1151,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-01-29,2026-08-01
45082,S45082,Starlink 1160,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-01-29,2024-09-12
45083,S45083,Starlink 1190,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-01-29,2025-11-26
45084,S45084,Starlink 1173,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-01-29,2025-10-29
45085,S45085,Starlink 1179,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-01-29,2025-10-05
45086,S45086,Starlink 1181,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-01-29,2023-05-18
45087,S45087,Starlink 1185,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-01-29,
45088,S45088,Starlink 1183,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-01-29,
45089,S45089,Starlink 1136,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-01-29,2025-01-16
45090,S45090,Starlink 1176,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-01-29,2025-11-02
45091,S45091,Starlink 1127,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-01-29,2021-08-26
45092,S45092,Starlink 1137,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-01-29,2025-04-17
45093,S45093,Starlink 1142,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-01-29,2025-12-26
45094,S45094,Starlink 1146,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-01-29,2025-10-04
45095,S45095,Starlink 1147,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-01-29,2025-10-16
45096,S45096,Starlink 1152,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-01-29,
45097,S45097,Starlink 1175,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-01-29,2021-03-19
45098,S45098,Starlink 1184,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-01-29,
45099,S45099,Starlink 1186,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-01-29,2025-02-13
45100,S45100,Starlink 1193,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-01-29,
45101,S45101,Starlink 1194,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-01-29,2024-07-29
45102,S45102,Starlink 1195,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-01-29,2024-02-14
45103,S45103,Starlink 1196,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-01-29,2024-08-25
45178,S45178,Starlink 1138,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,2025-01-24
45179,S45179,Starlink 1143,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,2026-07-24
45180,S45180,Starlink 1192,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,2023-10-06
45181,S45181,Starlink 1200,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,2025-09-11
45182,S45182,Starlink 1201,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,2025-09-26
45183,S45183,Starlink 1202,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,
45184,S45184,Starlink 1205,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,2025-03-25
45185,S45185,Starlink 1216,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,
45186,S45186,Starlink 1224,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,2025-09-23
45187,S45187,Starlink 1225,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,
45188,S45188,Starlink 1228,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,2025-09-15
45189,S45189,Starlink 1230,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,
45190,S45190,Starlink 1234,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,2026-09-14
45191,S45191,Starlink 1236,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,2025-02-07
45192,S45192,Starlink 1237,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,2025-09-17
45193,S45193,Starlink 1239,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,2024-08-10
45194,S45194,Starlink 1240,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,2025-10-01
45195,S45195,Starlink 1241,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,2023-07-16
45196,S45196,Starlink 1244,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,2025-09-27
45197,S45197,Starlink 1269,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,
45198,S45198,Starlink 1154,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,
45199,S45199,Starlink 1197,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,2024-09-07
45200,S45200,Starlink 1198,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,2021-07-31
45201,S45201,Starlink 1199,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,
45202,S45202,Starlink 1203,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,2023-04-20
45203,S45203,Starlink 1204,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,2022-01-21
45204,S45204,Starlink 1206,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,2025-09-25
45205,S45205,Starlink 1208,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,2025-10-02
45206,S45206,Starlink 1209,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,
45207,S45207,Starlink 1210,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,2026-03-04
45208,S45208,Starlink 1211,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,2023-12-05
45209,S45209,Starlink 1218,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,2022-10-15
45210,S45210,Starlink 1219,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,2025-09-04
45211,S45211,Starlink 1220,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,2020-02-28
45212,S45212,Starlink 1231,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,
45213,S45213,Starlink 1232,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,2023-12-13
45214,S45214,Starlink 1233,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,2024-09-07
45215,S45215,Starlink 1245,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,2024-06-25
45216,S45216,Starlink 1254,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,2021-11-26
45217,S45217,Starlink 1271,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,
45218,S45218,Starlink 1105,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,2021-06-16
45219,S45219,Starlink 1187,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,2025-06-27
45220,S45220,Starlink 1188,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,2021-12-24
45221,S45221,Starlink 1189,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,2025-04-01
45222,S45222,Starlink 1191,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,
45223,S45223,Starlink 1212,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,
45224,S45224,Starlink 1214,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,2022-06-07
45225,S45225,Starlink 1215,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,
45226,S45226,Starlink 1217,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,2025-10-20
45227,S45227,Starlink 1221,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,
45228,S45228,Starlink 1222,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,
45229,S45229,Starlink 1226,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,
45230,S45230,Starlink 1227,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,
45231,S45231,Starlink 1229,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,2022-10-23
45232,S45232,Starlink 1235,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,2025-04-10
45233,S45233,Starlink 1238,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,2025-10-05
45234,S45234,Starlink 1243,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,2024-08-31
45235,S45235,Starlink 1246,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,
45236,S45236,Starlink 1247,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,2025-10-08
45237,S45237,Starlink 1270,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-02-17,
45360,S45360,Starlink 1279,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,2026-09-03
45361,S45361,Starlink 1301,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,2026-08-30
45362,S45362,Starlink 1306,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,2026-01-14
45363,S45363,Starlink 1311,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,2020-09-25
45364,S45364,Starlink 1313,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,2024-11-29
45365,S45365,Starlink 1317,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,2023-11-14
45366,S45366,Starlink 1262,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,
45367,S45367,Starlink 1273,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,
45368,S45368,Starlink 1276,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,
45369,S45369,Starlink 1277,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,
45370,S45370,Starlink 1281,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,
45371,S45371,Starlink 1287,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,2024-08-17
45372,S45372,Starlink 1288,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,2024-09-07
45373,S45373,Starlink 1295,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,2025-04-19
45374,S45374,Starlink 1300,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,
45375,S45375,Starlink 1302,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,
45376,S45376,Starlink 1304,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,
45377,S45377,Starlink 1305,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,
45378,S45378,Starlink 1310,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,2024-07-26
45379,S45379,Starlink 1319,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,
45380,S45380,Starlink 1207,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,2025-02-11
45381,S45381,Starlink 1258,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,2025-10-03
45382,S45382,Starlink 1264,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,2023-12-07
45383,S45383,Starlink 1266,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,
45384,S45384,Starlink 1267,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,
45385,S45385,Starlink 1268,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,2020-11-19
45386,S45386,Starlink 1272,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,
45387,S45387,Starlink 1274,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,
45388,S45388,Starlink 1280,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,2026-08-19
45389,S45389,Starlink 1283,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,
45390,S45390,Starlink 1284,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,
45391,S45391,Starlink 1289,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,2024-09-26
45392,S45392,Starlink 1290,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,2024-05-02
45393,S45393,Starlink 1291,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,2025-02-23
45394,S45394,Starlink 1292,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,2025-11-18
45395,S45395,Starlink 1297,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,
45396,S45396,Starlink 1303,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,2025-04-06
45397,S45397,Starlink 1307,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,
45398,S45398,Starlink 1312,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,2025-11-10
45399,S45399,Starlink 1255,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,
45400,S45400,Starlink 1213,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,2025-02-27
45401,S45401,Starlink 1256,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,2025-06-18
45402,S45402,Starlink 1257,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,2024-08-24
45403,S45403,Starlink 1259,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,2025-10-28
45404,S45404,Starlink 1260,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,
45405,S45405,Starlink 1263,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,
45406,S45406,Starlink 1265,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,
45407,S45407,Starlink 1275,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,2025-01-05
45408,S45408,Starlink 1278,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,
45409,S45409,Starlink 1282,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,2025-04-26
45410,S45410,Starlink 1285,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,2022-05-09
45411,S45411,Starlink 1293,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,2025-04-04
45412,S45412,Starlink 1296,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,
45413,S45413,Starlink 1298,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,2026-03-29
45414,S45414,Starlink 1309,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,
45415,S45415,Starlink 1316,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,
45416,S45416,Starlink 1318,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,2026-03-01
45417,S45417,Starlink 1286,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,
45418,S45418,Starlink 1299,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,2023-08-24
45419,S45419,Starlink 1308,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-03-18,
45531,S45531,Starlink 1329,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,
45532,S45532,Starlink 1338,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,
45533,S45533,Starlink 1339,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,2022-09-11
45534,S45534,Starlink 1341,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,2025-02-24
45535,S45535,Starlink 1350,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,
45536,S45536,Starlink 1352,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,2025-06-26
45537,S45537,Starlink 1353,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,2023-02-21
45538,S45538,Starlink 1362,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,
45539,S45539,Starlink 1367,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,2022-08-15
45540,S45540,Starlink 1368,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,
45541,S45541,Starlink 1369,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,2025-04-05
45542,S45542,Starlink 1371,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,
45543,S45543,Starlink 1372,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,
45544,S45544,Starlink 1373,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,
45545,S45545,Starlink 1374,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,2025-02-22
45546,S45546,Starlink 1375,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,2025-03-12
45547,S45547,Starlink 1377,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,2024-09-08
45548,S45548,Starlink 1378,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,2025-02-25
45549,S45549,Starlink 1379,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,2022-02-16
45550,S45550,Starlink 1390,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,2025-03-21
45551,S45551,Starlink 1294,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,2026-03-03
45552,S45552,Starlink 1322,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,2022-08-22
45553,S45553,Starlink 1323,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,2025-10-19
45554,S45554,Starlink 1325,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,2026-01-29
45555,S45555,Starlink 1327,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,
45556,S45556,Starlink 1334,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,2025-06-06
45557,S45557,Starlink 1336,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,2025-10-25
45558,S45558,Starlink 1342,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,2025-10-05
45559,S45559,Starlink 1344,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,2024-09-19
45560,S45560,Starlink 1346,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,2025-04-12
45561,S45561,Starlink 1348,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,2023-08-04
45562,S45562,Starlink 1354,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,2025-01-01
45563,S45563,Starlink 1355,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,2025-09-25
45564,S45564,Starlink 1356,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,
45565,S45565,Starlink 1357,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,
45566,S45566,Starlink 1358,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,2025-05-13
45567,S45567,Starlink 1361,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,
45568,S45568,Starlink 1363,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,2026-06-01
45569,S45569,Starlink 1366,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,2026-06-09
45570,S45570,Starlink 1376,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,
45571,S45571,Starlink 1261,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,2024-01-12
45572,S45572,Starlink 1320,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,2026-08-02
45573,S45573,Starlink 1321,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,
45574,S45574,Starlink 1324,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,2024-07-20
45575,S45575,Starlink 1326,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,2023-06-03
45576,S45576,Starlink 1328,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,2026-01-15
45577,S45577,Starlink 1330,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,2023-11-21
45578,S45578,Starlink 1331,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,
45579,S45579,Starlink 1332,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,2025-05-06
45580,S45580,Starlink 1333,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,
45581,S45581,Starlink 1335,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,
45582,S45582,Starlink 1337,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,
45583,S45583,Starlink 1340,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,2024-08-07
45584,S45584,Starlink 1343,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,2023-11-12
45585,S45585,Starlink 1345,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,2022-01-09
45586,S45586,Starlink 1347,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,
45587,S45587,Starlink 1349,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,2025-09-18
45588,S45588,Starlink 1360,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,2025-12-31
45589,S45589,Starlink 1364,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,
45590,S45590,Starlink 1365,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-04-22,
45657,S45657,Starlink 1440,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-06-04,2020-07-14
45658,S45658,Starlink 1441,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-06-04,2024-08-07
45659,S45659,Starlink 1442,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-06-04,2024-06-09
45660,S45660,Starlink 1443,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-06-04,
45661,S45661,Starlink 1444,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-06-04,2025-04-19
45662,S45662,Starlink 1445,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-06-04,2024-12-19
45663,S45663,Starlink 1446,Starlink,v1.0,inferred_mass,medium,260.0,248.0,9.0,0.32661,2020-06-04,
